distribution,order_size,condition_index,seed,method,completed,distance,optimality_gap,runtime
clustered,20,15,570014,Exact,True,64.0,0.0,0.0004787500947713852
clustered,20,15,570014,S-shape,True,70.0,9.375,8.462509140372276e-05
clustered,20,15,570014,Return,True,86.0,34.375,7.845787331461906e-05
clustered,20,15,570014,Largest Gap,True,64.0,0.0,7.837498560547829e-05
clustered,20,15,570014,DQN,False,nan,nan,0.028021167032420635
clustered,20,16,570015,Exact,True,60.0,0.0,0.0004137079231441021
clustered,20,16,570015,S-shape,True,66.0,10.0,8.766725659370422e-05
clustered,20,16,570015,Return,True,86.0,43.333333333333336,8.091703057289124e-05
clustered,20,16,570015,Largest Gap,True,60.0,0.0,7.920805364847183e-05
clustered,20,16,570015,DQN,False,nan,nan,0.02762345876544714
clustered,20,17,570016,Exact,True,58.0,0.0,0.00040454231202602386
clustered,20,17,570016,S-shape,True,66.0,13.793103448275861,8.525000885128975e-05
clustered,20,17,570016,Return,True,78.0,34.48275862068966,8.175009861588478e-05
clustered,20,17,570016,Largest Gap,True,58.0,0.0,7.987488061189651e-05
clustered,20,17,570016,DQN,True,78.0,34.48275862068966,0.008702583611011505
clustered,20,18,570017,Exact,True,68.0,0.0,0.0005043330602347851
clustered,20,18,570017,S-shape,True,74.0,8.823529411764707,8.291704580187798e-05
clustered,20,18,570017,Return,True,90.0,32.35294117647059,7.995916530489922e-05
clustered,20,18,570017,Largest Gap,True,68.0,0.0,7.958291098475456e-05
clustered,20,18,570017,DQN,False,nan,nan,0.02739650011062622
clustered,20,19,570018,Exact,True,64.0,0.0,0.0004349169321358204
clustered,20,19,570018,S-shape,True,70.0,9.375,8.179107680916786e-05
clustered,20,19,570018,Return,True,90.0,40.625,7.929187268018723e-05
clustered,20,19,570018,Largest Gap,True,64.0,0.0,7.958337664604187e-05
clustered,20,19,570018,DQN,False,nan,nan,0.027244375087320805
clustered,20,20,570019,Exact,True,72.0,0.0,0.0006802082061767578
clustered,20,20,570019,S-shape,True,82.0,13.88888888888889,8.49161297082901e-05
clustered,20,20,570019,Return,True,94.0,30.555555555555557,8.124997839331627e-05
clustered,20,20,570019,Largest Gap,True,78.0,8.333333333333332,7.916614413261414e-05
clustered,20,20,570019,DQN,True,94.0,30.555555555555557,0.010343832895159721
clustered,20,21,570020,Exact,True,54.0,0.0,0.00030075013637542725
clustered,20,21,570020,S-shape,True,62.0,14.814814814814813,8.016731590032578e-05
clustered,20,21,570020,Return,True,80.0,48.148148148148145,8.00001434981823e-05
clustered,20,21,570020,Largest Gap,True,54.0,0.0,7.88327306509018e-05
clustered,20,21,570020,DQN,True,80.0,48.148148148148145,0.00872087525203824
clustered,20,22,570021,Exact,True,52.0,0.0,0.00034033413976430893
clustered,20,22,570021,S-shape,True,62.0,19.230769230769234,8.708331733942032e-05
clustered,20,22,570021,Return,True,78.0,50.0,8.037500083446503e-05
clustered,20,22,570021,Largest Gap,True,52.0,0.0,7.99582339823246e-05
clustered,20,22,570021,DQN,True,78.0,50.0,0.008853042032569647
clustered,20,23,570022,Exact,True,76.0,0.0,0.0006771250627934933
clustered,20,23,570022,S-shape,True,82.0,7.894736842105263,8.654221892356873e-05
clustered,20,23,570022,Return,True,98.0,28.947368421052634,8.012494072318077e-05
clustered,20,23,570022,Largest Gap,True,76.0,0.0,8.004065603017807e-05
clustered,20,23,570022,DQN,True,98.0,28.947368421052634,0.010701499879360199
clustered,20,24,570023,Exact,True,58.0,0.0,0.00036570802330970764
clustered,20,24,570023,S-shape,True,66.0,13.793103448275861,7.970817387104034e-05
clustered,20,24,570023,Return,True,78.0,34.48275862068966,7.916614413261414e-05
clustered,20,24,570023,Largest Gap,True,58.0,0.0,7.804064080119133e-05
clustered,20,24,570023,DQN,True,78.0,34.48275862068966,0.008413583971560001
clustered,20,25,570024,Exact,True,56.0,0.0,0.0002887081354856491
clustered,20,25,570024,S-shape,True,62.0,10.714285714285714,7.979199290275574e-05
clustered,20,25,570024,Return,True,74.0,32.142857142857146,7.837498560547829e-05
clustered,20,25,570024,Largest Gap,True,56.0,0.0,7.78338871896267e-05
clustered,20,25,570024,DQN,True,74.0,32.142857142857146,0.008865375071763992
clustered,20,26,570025,Exact,True,74.0,0.0,0.0006609996780753136
clustered,20,26,570025,S-shape,True,82.0,10.81081081081081,8.591683581471443e-05
clustered,20,26,570025,Return,True,102.0,37.83783783783784,7.920898497104645e-05
clustered,20,26,570025,Largest Gap,True,74.0,0.0,7.958291098475456e-05
clustered,20,26,570025,DQN,True,102.0,37.83783783783784,0.011460457928478718
clustered,20,27,570026,Exact,True,62.0,0.0,0.0004727081395685673
clustered,20,27,570026,S-shape,True,70.0,12.903225806451612,8.329236879944801e-05
clustered,20,27,570026,Return,True,84.0,35.483870967741936,8.124997839331627e-05
clustered,20,27,570026,Largest Gap,True,62.0,0.0,8.00001434981823e-05
clustered,20,27,570026,DQN,False,nan,nan,0.027375624980777502
clustered,20,28,570027,Exact,True,76.0,0.0,0.0006705829873681068
clustered,20,28,570027,S-shape,True,82.0,7.894736842105263,8.587539196014404e-05
clustered,20,28,570027,Return,True,100.0,31.57894736842105,8.033402264118195e-05
clustered,20,28,570027,Largest Gap,True,78.0,2.631578947368421,8.083274587988853e-05
clustered,20,28,570027,DQN,True,100.0,31.57894736842105,0.010914499871432781
clustered,20,29,570028,Exact,True,68.0,0.0,0.0005822503007948399
clustered,20,29,570028,S-shape,True,78.0,14.705882352941178,8.258409798145294e-05
clustered,20,29,570028,Return,True,98.0,44.11764705882353,7.899990305304527e-05
clustered,20,29,570028,Largest Gap,True,70.0,2.941176470588235,7.924996316432953e-05
clustered,20,29,570028,DQN,False,nan,nan,0.026972457766532898
clustered,20,30,570029,Exact,True,60.0,0.0,0.0003698747605085373
clustered,20,30,570029,S-shape,True,66.0,10.0,8.112471550703049e-05
clustered,20,30,570029,Return,True,82.0,36.666666666666664,8.012494072318077e-05
clustered,20,30,570029,Largest Gap,True,62.0,3.3333333333333335,7.945811375975609e-05
clustered,20,30,570029,DQN,False,nan,nan,0.02916941698640585
clustered,20,31,570030,Exact,True,62.0,0.0,0.0005970001220703125
clustered,20,31,570030,S-shape,True,70.0,12.903225806451612,0.00011283298954367638
clustered,20,31,570030,Return,True,82.0,32.25806451612903,0.00011141691356897354
clustered,20,31,570030,Largest Gap,True,62.0,0.0,0.00010987510904669762
clustered,20,31,570030,DQN,False,nan,nan,0.02979016676545143
clustered,20,32,570031,Exact,True,56.0,0.0,0.0003431658260524273
clustered,20,32,570031,S-shape,True,62.0,10.714285714285714,8.60416330397129e-05
clustered,20,32,570031,Return,True,78.0,39.285714285714285,8.00001434981823e-05
clustered,20,32,570031,Largest Gap,True,56.0,0.0,7.837498560547829e-05
clustered,20,32,570031,DQN,True,78.0,39.285714285714285,0.010609707795083523
clustered,20,33,570032,Exact,True,58.0,0.0,0.000394958071410656
clustered,20,33,570032,S-shape,True,66.0,13.793103448275861,8.391682058572769e-05
clustered,20,33,570032,Return,True,78.0,34.48275862068966,8.1624835729599e-05
clustered,20,33,570032,Largest Gap,True,58.0,0.0,8.008396252989769e-05
clustered,20,33,570032,DQN,True,78.0,34.48275862068966,0.008714790921658278
clustered,20,34,570033,Exact,True,60.0,0.0,0.0005431659519672394
clustered,20,34,570033,S-shape,True,70.0,16.666666666666664,8.875038474798203e-05
clustered,20,34,570033,Return,True,88.0,46.666666666666664,8.491706103086472e-05
clustered,20,34,570033,Largest Gap,True,60.0,0.0,7.99158588051796e-05
clustered,20,34,570033,DQN,False,nan,nan,0.02735695894807577
clustered,20,35,570034,Exact,True,50.0,0.0,0.0003626248799264431
clustered,20,35,570034,S-shape,True,62.0,24.0,8.433358743786812e-05
clustered,20,35,570034,Return,True,80.0,60.0,8.083274587988853e-05
clustered,20,35,570034,Largest Gap,True,58.0,16.0,7.975008338689804e-05
clustered,20,35,570034,DQN,False,nan,nan,0.027174833230674267
clustered,20,36,570035,Exact,True,60.0,0.0,0.0004963749088346958
clustered,20,36,570035,S-shape,True,70.0,16.666666666666664,8.77920538187027e-05
clustered,20,36,570035,Return,True,88.0,46.666666666666664,8.312519639730453e-05
clustered,20,36,570035,Largest Gap,True,60.0,0.0,7.862504571676254e-05
clustered,20,36,570035,DQN,False,nan,nan,0.026554625015705824
clustered,20,37,570036,Exact,True,66.0,0.0,0.0005127917975187302
clustered,20,37,570036,S-shape,True,74.0,12.121212121212121,8.120806887745857e-05
clustered,20,37,570036,Return,True,78.0,18.181818181818183,8.037500083446503e-05
clustered,20,37,570036,Largest Gap,True,66.0,0.0,7.945811375975609e-05
clustered,20,37,570036,DQN,True,78.0,18.181818181818183,0.008282791823148727
clustered,20,38,570037,Exact,True,62.0,0.0,0.0003586658276617527
clustered,20,38,570037,S-shape,True,66.0,6.451612903225806,7.758289575576782e-05
clustered,20,38,570037,Return,True,84.0,35.483870967741936,7.750000804662704e-05
clustered,20,38,570037,Largest Gap,True,62.0,0.0,7.66250304877758e-05
clustered,20,38,570037,DQN,False,nan,nan,0.026659832801669836
clustered,20,39,570038,Exact,True,56.0,0.0,0.00031408295035362244
clustered,20,39,570038,S-shape,True,62.0,10.714285714285714,7.979199290275574e-05
clustered,20,39,570038,Return,True,78.0,39.285714285714285,7.89170153439045e-05
clustered,20,39,570038,Largest Gap,True,58.0,3.571428571428571,7.745809853076935e-05
clustered,20,39,570038,DQN,True,78.0,39.285714285714285,0.008333667181432247
clustered,20,40,570039,Exact,True,68.0,0.0,0.0005705412477254868
clustered,20,40,570039,S-shape,True,78.0,14.705882352941178,8.304184302687645e-05
clustered,20,40,570039,Return,True,96.0,41.17647058823529,8.204113692045212e-05
clustered,20,40,570039,Largest Gap,True,68.0,0.0,7.991725578904152e-05
clustered,20,40,570039,DQN,True,96.0,41.17647058823529,0.0104435826651752
clustered,20,41,570040,Exact,True,74.0,0.0,0.0006496668793261051
clustered,20,41,570040,S-shape,True,82.0,10.81081081081081,8.333288133144379e-05
clustered,20,41,570040,Return,True,100.0,35.13513513513514,8.04578885436058e-05
clustered,20,41,570040,Largest Gap,True,74.0,0.0,8.05421732366085e-05
clustered,20,41,570040,DQN,True,100.0,35.13513513513514,0.010965416207909584
clustered,20,42,570041,Exact,True,56.0,0.0,0.0003653750754892826
clustered,20,42,570041,S-shape,True,66.0,17.857142857142858,8.1624835729599e-05
clustered,20,42,570041,Return,True,82.0,46.42857142857143,8.095800876617432e-05
clustered,20,42,570041,Largest Gap,True,60.0,7.142857142857142,8.020829409360886e-05
clustered,20,42,570041,DQN,True,82.0,46.42857142857143,0.008943915832787752
clustered,20,43,570042,Exact,True,62.0,0.0,0.0004681246355175972
clustered,20,43,570042,S-shape,True,70.0,12.903225806451612,8.366676047444344e-05
clustered,20,43,570042,Return,True,88.0,41.935483870967744,7.99158588051796e-05
clustered,20,43,570042,Largest Gap,True,64.0,3.225806451612903,7.899990305304527e-05
clustered,20,43,570042,DQN,False,nan,nan,0.02674891659989953
clustered,20,44,570043,Exact,True,56.0,0.0,0.000374792143702507
clustered,20,44,570043,S-shape,True,66.0,17.857142857142858,8.312519639730453e-05
clustered,20,44,570043,Return,True,76.0,35.714285714285715,8.229119703173637e-05
clustered,20,44,570043,Largest Gap,True,56.0,0.0,8.025020360946655e-05
clustered,20,44,570043,DQN,True,76.0,35.714285714285715,0.008247540798038244
clustered,20,45,570044,Exact,True,58.0,0.0,0.00044845789670944214
clustered,20,45,570044,S-shape,True,70.0,20.689655172413794,8.283322677016258e-05
clustered,20,45,570044,Return,True,78.0,34.48275862068966,7.983390241861343e-05
clustered,20,45,570044,Largest Gap,True,64.0,10.344827586206897,8.012494072318077e-05
clustered,20,45,570044,DQN,False,nan,nan,0.026677625253796577
clustered,20,46,570045,Exact,True,66.0,0.0,0.0007277498953044415
clustered,20,46,570045,S-shape,True,82.0,24.242424242424242,9.420886635780334e-05
clustered,20,46,570045,Return,True,102.0,54.54545454545454,8.404208347201347e-05
clustered,20,46,570045,Largest Gap,True,76.0,15.151515151515152,8.345907554030418e-05
clustered,20,46,570045,DQN,True,102.0,54.54545454545454,0.011764999944716692
clustered,20,47,570046,Exact,True,60.0,0.0,0.00042508309707045555
clustered,20,47,570046,S-shape,True,66.0,10.0,8.458411321043968e-05
clustered,20,47,570046,Return,True,80.0,33.33333333333333,8.187489584088326e-05
clustered,20,47,570046,Largest Gap,True,60.0,0.0,7.979199290275574e-05
clustered,20,47,570046,DQN,False,nan,nan,0.027700457721948624
clustered,20,48,570047,Exact,True,72.0,0.0,0.0006564157083630562
clustered,20,48,570047,S-shape,True,78.0,8.333333333333332,8.499994874000549e-05
clustered,20,48,570047,Return,True,94.0,30.555555555555557,8.229166269302368e-05
clustered,20,48,570047,Largest Gap,True,72.0,0.0,7.958291098475456e-05
clustered,20,48,570047,DQN,True,94.0,30.555555555555557,0.010443083010613918
clustered,20,49,570048,Exact,True,60.0,0.0,0.0005104588344693184
clustered,20,49,570048,S-shape,True,70.0,16.666666666666664,8.508283644914627e-05
clustered,20,49,570048,Return,True,90.0,50.0,8.10832716524601e-05
clustered,20,49,570048,Largest Gap,True,60.0,0.0,8.095894008874893e-05
clustered,20,49,570048,DQN,False,nan,nan,0.02751795807853341
clustered,20,50,570049,Exact,True,50.0,0.0,0.00034245802089571953
clustered,20,50,570049,S-shape,True,62.0,24.0,9.041698649525642e-05
clustered,20,50,570049,Return,True,72.0,44.0,8.116709068417549e-05
clustered,20,50,570049,Largest Gap,True,54.0,8.0,8.020829409360886e-05
clustered,20,50,570049,DQN,False,nan,nan,0.040563832968473434
